Id,y
11649,-355.55267
11650,272.40217
11651,490.63038
11652,-37.23471
11653,100.19178
11654,32.26474
11655,342.384
11656,-274.384
11657,-461.59948
11658,399.11782
11659,59.94166
11660,-119.02694
11661,-281.70905
11662,-127.62868
11663,-556.58191
11664,-79.37923
11665,-84.28399
11666,-212.85815
11667,72.29858
11668,-416.459
11669,-151.39277
11670,-112.94326
11671,-386.99761
11672,553.34971
11673,-80.93783
11674,265.60516
11675,498.06451
11676,447.88341
11677,-162.95339
11678,121.20352
11679,106.02343
11680,340.50636
11681,4.31442
11682,-92.64784
11683,-354.12958
11684,214.00748
11685,-345.69143
11686,-271.80221
11687,426.30908
11688,-37.75751
11689,-180.46346
11690,-97.58231
11691,347.82231
11692,-237.01309
11693,118.12312
11694,681.47667
11695,275.66334
11696,185.16482
11697,-13.15936
11698,274.07225
11699,178.76103
11700,-178.9804
11701,391.84252
11702,-308.94994
11703,-324.83622
11704,262.08714
11705,398.52106
11706,-368.25488
11707,-181.18251
11708,-166.41347
11709,68.98755
11710,-249.49013
11711,443.60337
11712,13.65046
11713,-212.53038
11714,-27.91542
11715,-240.79982
11716,-142.88309
11717,-285.8343
11718,460.63167
11719,-225.10788
11720,97.82652
11721,350.58726
11722,378.82385
11723,-3.88485
11724,-260.94829
11725,-64.56159
11726,-270.60328
11727,-569.42075
11728,142.46838
11729,228.15232
11730,170.90589
11731,-88.73301
11732,179.58515
11733,176.78683
11734,-56.27057
11735,-185.87259
11736,100.44659
11737,-63.66218
11738,623.20611
11739,-122.16898
11740,-216.57264
11741,-130.98097
11742,-293.82666
11743,167.92384
11744,9.25951
11745,-587.4957
11746,304.72481
11747,251.4636
11748,-304.06097
11749,108.04337
11750,-218.6719
11751,-105.13018
11752,121.35633
11753,-302.96404
11754,529.66164
11755,-224.55011
11756,688.8598
11757,121.62141
11758,495.86331
11759,-104.89701
11760,-39.40369
11761,-218.43394
11762,-242.07543
11763,328.46917
11764,-121.57062
11765,-351.96133
11766,235.89654
11767,211.84332
11768,581.98591
11769,-187.81685
11770,-88.20353
11771,-121.26318
11772,-682.34493
11773,-61.45599
11774,69.00904
11775,132.89487
11776,41.64682
11777,-513.16982
11778,216.74344
11779,-533.80879
11780,-467.10307
11781,39.69399
11782,178.84484
11783,-255.91268
11784,468.69097
11785,-959.14587
11786,201.86251
11787,-282.56871
11788,-392.43495
11789,-219.68776
11790,169.59302
11791,-21.89567
11792,-242.27992
11793,35.58886
11794,336.44033
11795,-63.33152
11796,-4.44605
11797,-312.31537
11798,14.58142
11799,-258.22351
11800,725.83879
11801,-303.82806
11802,-726.18452
11803,93.42268
11804,92.79798
11805,342.41233
11806,856.18254
11807,-54.88315
11808,-213.13721
11809,-365.08355
11810,-733.48196
11811,-206.05838
11812,-418.27224
11813,358.80447
11814,-260.62235
11815,546.23457
11816,187.44949
11817,-22.03398
11818,88.73052
11819,-243.13848
11820,-41.37967
11821,-543.62402
11822,840.80604
11823,402.82422
11824,79.42071
11825,473.38979
11826,-57.64549
11827,210.11287
11828,-185.75745
11829,22.76914
11830,940.74683
11831,-442.70667
11832,-475.24478
11833,-339.99428
11834,541.64636
11835,333.49908
11836,-765.49625
11837,91.19319
11838,164.45073
11839,274.61283
11840,263.18825
11841,303.62233
11842,-92.18953
11843,208.97371
11844,-170.03419
11845,41.5582
11846,-670.83137
11847,452.65938
11848,741.81026
11849,420.55241
11850,400.353
11851,-181.6424
11852,162.04636
11853,2.74809
11854,534.69064
11855,145.05937
11856,245.63977
11857,192.70634
11858,486.57399
11859,525.27
11860,172.00159
11861,342.56191
11862,-338.44881
11863,99.97134
11864,-176.90172
11865,316.42601
11866,-637.46324
11867,74.53336
11868,-319.60935
11869,-234.07357
11870,238.83176
11871,684.29952
11872,-273.39395
11873,229.49387
11874,-191.42805
11875,591.73655
11876,-357.71708
11877,279.3492
11878,16.38535
11879,1015.23211
11880,-44.24765
11881,-259.12038
11882,6.68631
11883,113.41766
11884,164.36906
11885,-219.79091
11886,-50.91215
11887,234.69378
11888,-225.74605
11889,-124.56806
11890,89.33081
11891,-24.03982
11892,949.81385
11893,21.68529
11894,-333.06692
11895,51.63527
11896,-328.74706
11897,-622.23356
11898,-406.82572
11899,-126.38084
11900,-298.35683
11901,-494.6324
11902,579.02234
11903,170.4249
11904,160.45127
11905,-127.53246
11906,116.51261
11907,137.24484
11908,-1.23513
11909,613.25082
11910,435.23448
11911,160.38697
11912,-185.47389
11913,188.64066
11914,-610.56035
11915,23.71466
11916,-97.90469
11917,-120.61345
11918,353.07872
11919,-18.44289
11920,-120.28547
11921,15.39291
11922,185.80697
11923,845.65276
11924,349.45933
11925,45.89264
11926,-7.23793
11927,-164.71617
11928,107.29964
11929,-99.6001
11930,48.61637
11931,41.19971
11932,661.67322
11933,305.95899
11934,500.41108
11935,-231.16099
11936,334.17773
11937,-326.40234
11938,-574.18062
11939,148.54087
11940,613.98788
11941,184.52037
11942,-216.10047
11943,-616.07353
11944,127.46984
11945,-96.88155
11946,-167.71204
11947,-349.94699
11948,6.61487
11949,543.27971
11950,-362.78103
11951,-330.05742
11952,347.01455
11953,526.43077
11954,-69.34252
11955,368.08943
11956,381.72372
11957,345.85284
11958,-204.68981
11959,157.89722
11960,-967.38336
11961,527.95482
11962,-338.84961
11963,609.18114
11964,381.11662
11965,-18.35158
11966,-92.24292
11967,-166.08687
11968,-173.9396
11969,-221.13734
11970,-228.37612
11971,198.06161
11972,-713.00648
11973,-89.68186
11974,-480.00457
11975,-271.7334
11976,565.32364
11977,96.11148
11978,178.61336
11979,-61.17433
11980,-368.69169
11981,4.84775
11982,414.41382
11983,-760.31832
11984,84.91272
11985,-251.84733
11986,280.70758
11987,-391.25028
11988,608.49912
11989,-27.80846
11990,-123.41412
11991,-130.82924
11992,18.55307
11993,-433.16538
11994,-303.70913
11995,464.71525
11996,496.48533
11997,-35.13541
11998,-131.67918
11999,417.26915
