Id,y
11867,74.533
11868,-319.609
11869,-234.074
11870,238.832
11871,684.3
11872,-273.394
11873,229.494
11874,-191.428
11875,591.737
11876,-357.717
11877,279.349
11878,16.385
11879,1015.232
11880,-44.248
11881,-259.12
11882,6.686
11883,113.418
11884,164.369
11885,-219.791
11886,-50.912
11887,234.694
11888,-225.746
11889,-124.568
11890,89.331
11891,-24.04
11892,949.814
11893,21.685
11894,-333.067
11895,51.635
11896,-328.747
11897,-622.234
11898,-406.826
11899,-126.381
11900,-298.357
11901,-494.632
11902,579.022
11903,170.425
11904,160.451
11905,-127.532
11906,116.513
11907,137.245
11908,-1.235
11909,613.251
11910,435.234
11911,160.387
11912,-185.474
11913,188.641
11914,-610.56
11915,23.715
11916,-97.905
11917,-120.613
11918,353.079
11919,-18.443
11920,-120.285
11921,15.393
11922,185.807
11923,845.653
11924,349.459
11925,45.893
11926,-7.238
11927,-164.716
11928,107.3
11929,-99.6
11930,48.616
11931,41.2
11932,661.673
11933,305.959
11934,500.411
11935,-231.161
11936,334.178
11937,-326.402
11938,-574.181
11939,148.541
11940,613.988
11941,184.52
11942,-216.1
11943,-616.074
11944,127.47
11945,-96.882
11946,-167.712
11947,-349.947
11948,6.615
11949,543.28
11950,-362.781
11951,-330.057
11952,347.015
11953,526.431
11954,-69.343
11955,368.089
11956,381.724
11957,345.853
11958,-204.69
11959,157.897
11960,-967.383
11961,527.955
11962,-338.85
11963,609.181
11964,381.117
11965,-18.352
11966,-92.243
11967,-166.087
11968,-173.94
11969,-221.137
11970,-228.376
11971,198.062
11972,-713.006
11973,-89.682
11974,-480.005
11975,-271.733
11976,565.324
11977,96.111
11978,178.613
11979,-61.174
11980,-368.692
11981,4.848
11982,414.414
11983,-760.318
11984,84.913
11985,-251.847
11986,280.708
11987,-391.25
11988,608.499
11989,-27.808
11990,-123.414
11991,-130.829
11992,18.553
11993,-433.165
11994,-303.709
11995,464.715
11996,496.485
11997,-35.135
11998,-131.679
11999,417.269
